100 ; Joint.topo.sh ; 1.0312481653333334
101 ; Weights.topo.sh ; 2.897848725333333
102 ; LLLF.topo.sh ; 2.9922583653333334
103 ; Joint.topo.sh ; 1.027057616
104 ; Weights.topo.sh ; 2.6530226746666665
105 ; LLLF.topo.sh ; 3.036824936
106 ; Joint.topo.sh ; 1.019849
107 ; Weights.topo.sh ; 2.392800768
108 ; LLLF.topo.sh ; 3.1069140506666666
109 ; Joint.topo.sh ; 1.0256490346666667
110 ; Weights.topo.sh ; 2.1385637946666667
111 ; LLLF.topo.sh ; 2.847125504
112 ; Joint.topo.sh ; 1.025587128
113 ; Weights.topo.sh ; 2.39538672
114 ; LLLF.topo.sh ; 2.6274229786666665
115 ; Joint.topo.sh ; 1.0240683786666667
