   15.0000 MB /   1.27 sec =   99.2779 Mbps
   12.1250 MB /   1.02 sec =  100.0727 Mbps
   11.7500 MB /   0.98 sec =  100.2614 Mbps
   11.9375 MB /   1.00 sec =   99.8643 Mbps
   11.8125 MB /   1.00 sec =   99.3786 Mbps
   11.9375 MB /   1.00 sec =  100.1126 Mbps
   11.9375 MB /   1.00 sec =   99.8698 Mbps
   12.0000 MB /   1.00 sec =  101.0506 Mbps
   12.0000 MB /   1.00 sec =  100.6294 Mbps
   11.7500 MB /   1.00 sec =   98.2853 Mbps
   12.0000 MB /   1.00 sec =  100.8236 Mbps
   11.9375 MB /   1.00 sec =  100.2105 Mbps
   11.8125 MB /   1.01 sec =   98.3495 Mbps
   11.9375 MB /   0.99 sec =  100.8920 Mbps
   12.0000 MB /   1.00 sec =  100.7288 Mbps
   11.8750 MB /   1.01 sec =   99.0101 Mbps
   11.9375 MB /   0.99 sec =  100.7502 Mbps
   11.6250 MB /   1.00 sec =   97.0449 Mbps
   12.3125 MB /   1.00 sec =  102.9284 Mbps
   11.6875 MB /   0.99 sec =   98.6641 Mbps
   12.0000 MB /   1.00 sec =  100.8228 Mbps
   12.0000 MB /   1.01 sec =  100.0464 Mbps
   11.9375 MB /   1.00 sec =  100.5085 Mbps
   11.9375 MB /   1.00 sec =   99.9627 Mbps
   11.7500 MB /   1.00 sec =   98.9701 Mbps
   12.0625 MB /   1.01 sec =  100.0204 Mbps
   11.9375 MB /   0.99 sec =  101.3842 Mbps
   11.8750 MB /   1.00 sec =   99.5953 Mbps
   11.3125 MB /   1.00 sec =   94.9273 Mbps
   12.5625 MB /   1.00 sec =  105.2384 Mbps
   11.5625 MB /   1.00 sec =   96.9043 Mbps
   12.2500 MB /   1.00 sec =  102.7425 Mbps
   11.9375 MB /   1.00 sec =  100.0327 Mbps
   11.9375 MB /   1.00 sec =  100.3777 Mbps
   11.9375 MB /   1.00 sec =  100.2162 Mbps
   11.9375 MB /   1.01 sec =   99.5644 Mbps
   12.0625 MB /   1.01 sec =   99.7915 Mbps
   11.7500 MB /   0.99 sec =  100.0475 Mbps
   11.8750 MB /   1.00 sec =   99.9437 Mbps
   11.7500 MB /   1.00 sec =   98.5982 Mbps
   12.0625 MB /   1.00 sec =  101.3479 Mbps
   11.7500 MB /   1.00 sec =   98.5747 Mbps
   12.1250 MB /   1.00 sec =  101.6588 Mbps
   11.8750 MB /   1.01 sec =   99.0143 Mbps
   11.9375 MB /   1.00 sec =  100.0922 Mbps
   12.0000 MB /   1.00 sec =  100.7403 Mbps
   11.8750 MB /   1.00 sec =   99.9369 Mbps
   11.8125 MB /   1.00 sec =   99.2943 Mbps
   11.8750 MB /   1.00 sec =   99.3488 Mbps
   12.1250 MB /   1.00 sec =  101.6041 Mbps
   11.8750 MB /   1.00 sec =  100.0425 Mbps
   11.9375 MB /   1.01 sec =   99.4258 Mbps
   11.8750 MB /   0.99 sec =  100.3687 Mbps
   12.0000 MB /   1.01 sec =  100.0274 Mbps
   11.9375 MB /   1.00 sec =  100.2623 Mbps
   11.9375 MB /   1.01 sec =   99.5932 Mbps
   11.8125 MB /   0.99 sec =  100.1792 Mbps
   11.9375 MB /   1.00 sec =  100.1757 Mbps
   11.8750 MB /   1.00 sec =   99.1211 Mbps
   12.0625 MB /   1.00 sec =  100.9029 Mbps
   11.8125 MB /   1.00 sec =   99.4441 Mbps
   12.0000 MB /   1.00 sec =  100.6864 Mbps
   11.8750 MB /   1.00 sec =   99.9734 Mbps
   12.0000 MB /   1.00 sec =  100.6881 Mbps
   11.9375 MB /   1.00 sec =   99.6968 Mbps
   11.8125 MB /   1.00 sec =   99.1987 Mbps
   11.8750 MB /   1.00 sec =   99.8788 Mbps
   12.0000 MB /   1.00 sec =  100.4391 Mbps
   11.9375 MB /   1.01 sec =   99.6023 Mbps
   11.7500 MB /   0.99 sec =   99.2477 Mbps
   12.0000 MB /   1.01 sec =  100.1402 Mbps
   11.9375 MB /   1.00 sec =  100.6262 Mbps
   11.9375 MB /   1.00 sec =  100.2895 Mbps
   11.8750 MB /   1.00 sec =   99.3761 Mbps
   11.9375 MB /   1.00 sec =   99.9742 Mbps
   12.0625 MB /   1.00 sec =  101.5410 Mbps
   11.8750 MB /   1.00 sec =   99.3737 Mbps
   11.8125 MB /   1.00 sec =   99.3315 Mbps
   11.9375 MB /   1.00 sec =  100.0807 Mbps
   12.0625 MB /   1.01 sec =   99.8979 Mbps
   11.8750 MB /   0.99 sec =  101.0704 Mbps
   11.8750 MB /   1.01 sec =   99.0661 Mbps
   11.7500 MB /   0.99 sec =   99.0655 Mbps
   12.0625 MB /   1.00 sec =  100.8162 Mbps
   11.8125 MB /   1.00 sec =   99.5154 Mbps
   12.0625 MB /   1.00 sec =  100.8354 Mbps
   11.7500 MB /   1.00 sec =   98.7866 Mbps
   12.0625 MB /   1.00 sec =  100.7724 Mbps
   11.9375 MB /   1.00 sec =  100.3366 Mbps
   12.0000 MB /   1.00 sec =  100.4758 Mbps
   11.7500 MB /   1.00 sec =   99.0566 Mbps
   12.0625 MB /   1.00 sec =  101.0715 Mbps
   11.8750 MB /   1.00 sec =   99.6435 Mbps
   11.5625 MB /   1.00 sec =   96.8590 Mbps
   11.9375 MB /   1.00 sec =  100.1198 Mbps
   12.3125 MB /   1.00 sec =  102.9243 Mbps
   11.8750 MB /   1.00 sec =   99.6262 Mbps
   11.8125 MB /   1.00 sec =   99.2496 Mbps
   12.0000 MB /   1.00 sec =  100.5375 Mbps
   11.4375 MB /   1.00 sec =   96.3463 Mbps
   12.3750 MB /   1.00 sec =  103.9188 Mbps
   12.0000 MB /   1.00 sec =  100.3795 Mbps
   11.9375 MB /   1.00 sec =   99.7716 Mbps
   11.9375 MB /   1.00 sec =  100.5668 Mbps
   11.8750 MB /   1.00 sec =   99.3024 Mbps
   11.9375 MB /   0.99 sec =  100.7280 Mbps
   11.8750 MB /   1.00 sec =   99.5306 Mbps
   11.9375 MB /   1.00 sec =   99.7571 Mbps
   11.8125 MB /   1.00 sec =   98.7346 Mbps
   12.1250 MB /   0.99 sec =  102.2868 Mbps
   11.8125 MB /   1.00 sec =   99.3118 Mbps
   11.8750 MB /   1.01 sec =   98.9523 Mbps
   11.4375 MB /   1.00 sec =   95.7224 Mbps
   12.5000 MB /   0.99 sec =  105.8496 Mbps
   11.6250 MB /   1.00 sec =   97.3230 Mbps
   12.2500 MB /   1.00 sec =  102.9661 Mbps
   11.5000 MB /   1.00 sec =   96.3974 Mbps
   12.3125 MB /   1.00 sec =  103.0250 Mbps
   11.6875 MB /   1.00 sec =   98.0328 Mbps
   12.0625 MB /   1.00 sec =  101.1993 Mbps
   12.0625 MB /   1.00 sec =  101.1913 Mbps
   11.8750 MB /   1.00 sec =   99.7161 Mbps
   11.8750 MB /   1.00 sec =   99.8147 Mbps
   12.0000 MB /   1.01 sec =   99.5947 Mbps
   11.8125 MB /   0.99 sec =  100.0732 Mbps
   11.9375 MB /   1.00 sec =   99.7156 Mbps
   11.8125 MB /   1.00 sec =   99.3666 Mbps
   12.0625 MB /   1.00 sec =  101.4086 Mbps
   11.6875 MB /   1.00 sec =   97.8358 Mbps
   12.0625 MB /   1.00 sec =  100.8619 Mbps
   11.9375 MB /   1.00 sec =  100.5050 Mbps
   12.0000 MB /   1.00 sec =  100.7999 Mbps
   11.8125 MB /   1.01 sec =   98.3320 Mbps
   12.0625 MB /   1.00 sec =  101.5290 Mbps
   11.7500 MB /   1.00 sec =   98.5063 Mbps
   12.0000 MB /   1.00 sec =  100.9523 Mbps
   11.8125 MB /   1.00 sec =   99.1855 Mbps
   12.0625 MB /   1.00 sec =  100.8187 Mbps
   11.8750 MB /   1.02 sec =   97.7246 Mbps
   12.0000 MB /   0.98 sec =  102.9282 Mbps
   11.8750 MB /   1.00 sec =   99.6755 Mbps
   11.9375 MB /   1.00 sec =  100.2874 Mbps
   11.8750 MB /   1.00 sec =   99.4937 Mbps
   11.9375 MB /   1.01 sec =   98.8939 Mbps
   11.6875 MB /   0.99 sec =   98.7218 Mbps
   11.9375 MB /   0.99 sec =  100.8710 Mbps
   12.1875 MB /   1.01 sec =  101.5753 Mbps
   11.8750 MB /   0.99 sec =  100.1876 Mbps
   12.0000 MB /   1.01 sec =  100.1011 Mbps
   11.8750 MB /   0.99 sec =  100.2753 Mbps
   11.9375 MB /   1.01 sec =   99.3087 Mbps
   11.9375 MB /   0.99 sec =  100.9525 Mbps
   11.9375 MB /   1.00 sec =   99.8686 Mbps
   11.8125 MB /   1.00 sec =   98.9069 Mbps
   12.0625 MB /   1.00 sec =  100.7764 Mbps
   11.8125 MB /   0.99 sec =   99.7849 Mbps
   11.7500 MB /   1.00 sec =   98.7504 Mbps
   12.0625 MB /   1.00 sec =  101.2500 Mbps
   12.0000 MB /   1.00 sec =  100.4331 Mbps
   11.8125 MB /   1.00 sec =   98.7464 Mbps
   12.0000 MB /   0.99 sec =  101.2480 Mbps
   11.9375 MB /   1.00 sec =   99.8570 Mbps
   11.9375 MB /   1.00 sec =  100.0328 Mbps
   12.0000 MB /   1.01 sec =  100.0347 Mbps
   11.7500 MB /   1.00 sec =   98.3160 Mbps
   12.0625 MB /   0.99 sec =  102.0962 Mbps
   11.5625 MB /   1.00 sec =   97.3305 Mbps
   12.1875 MB /   1.00 sec =  101.8687 Mbps
   11.8125 MB /   1.00 sec =   99.1513 Mbps
   11.8750 MB /   1.00 sec =   99.3271 Mbps
   12.1250 MB /   1.00 sec =  102.0169 Mbps
   11.8750 MB /   1.00 sec =   99.4213 Mbps
   11.8750 MB /   1.00 sec =   99.3409 Mbps
   12.0000 MB /   0.99 sec =  101.1962 Mbps
   11.8750 MB /   1.00 sec =   99.7719 Mbps
   11.8125 MB /   1.00 sec =   98.7385 Mbps
   11.8750 MB /   1.00 sec =  100.0300 Mbps
   12.1875 MB /   1.01 sec =  101.7098 Mbps
   11.6875 MB /   1.00 sec =   98.0993 Mbps
   12.0000 MB /   1.00 sec =  101.1055 Mbps
   11.8125 MB /   1.00 sec =   98.8331 Mbps
   12.1250 MB /   1.00 sec =  101.8403 Mbps
   11.8125 MB /   1.00 sec =   99.0745 Mbps
   12.0000 MB /   1.00 sec =  100.6064 Mbps
   12.0000 MB /   1.00 sec =  100.5409 Mbps
   11.6875 MB /   1.00 sec =   97.6769 Mbps
   12.1250 MB /   1.00 sec =  102.1214 Mbps
   11.8125 MB /   1.00 sec =   99.4445 Mbps
   12.0000 MB /   1.01 sec =   99.9251 Mbps
   11.9375 MB /   1.00 sec =  100.1165 Mbps
   11.9375 MB /   1.00 sec =  100.2250 Mbps
   11.8750 MB /   0.99 sec =  100.1262 Mbps
   11.7500 MB /   1.00 sec =   98.3804 Mbps
   12.0625 MB /   1.00 sec =  101.5247 Mbps
   11.8750 MB /   1.00 sec =   99.3869 Mbps
   11.8125 MB /   1.00 sec =   98.6689 Mbps
   11.9375 MB /   1.00 sec =  100.4928 Mbps
   12.1250 MB /   1.00 sec =  102.0272 Mbps
   11.8750 MB /   1.00 sec =   99.2670 Mbps
   11.8750 MB /   1.00 sec =   99.5724 Mbps
   11.9375 MB /   1.00 sec =  100.1190 Mbps
   11.9375 MB /   1.00 sec =  100.3005 Mbps
   11.9375 MB /   1.00 sec =  100.3569 Mbps
   11.9375 MB /   1.00 sec =   99.7948 Mbps
   11.9375 MB /   1.00 sec =  100.0065 Mbps
   11.9375 MB /   1.00 sec =  100.5659 Mbps
   11.8125 MB /   1.00 sec =   98.8237 Mbps
   12.0000 MB /   1.00 sec =  100.7071 Mbps
   11.8125 MB /   1.00 sec =   99.3316 Mbps
   11.8750 MB /   1.00 sec =   99.5148 Mbps
   12.0000 MB /   1.00 sec =  100.7610 Mbps
   11.9375 MB /   1.00 sec =   99.7885 Mbps
   11.9375 MB /   1.00 sec =  100.2693 Mbps
   12.0000 MB /   1.00 sec =  100.3731 Mbps
   11.8750 MB /   0.99 sec =  100.2197 Mbps
   11.8125 MB /   1.00 sec =   98.9597 Mbps
   11.8750 MB /   1.00 sec =   99.6605 Mbps
   12.1250 MB /   1.01 sec =  100.8959 Mbps
   11.8750 MB /   0.99 sec =  100.2880 Mbps
   11.7500 MB /   1.00 sec =   98.5430 Mbps
   11.8750 MB /   1.00 sec =   99.8370 Mbps
   12.1875 MB /   1.01 sec =  101.5577 Mbps
   11.8125 MB /   0.99 sec =   99.7264 Mbps
   11.6875 MB /   1.00 sec =   97.9192 Mbps
   12.1875 MB /   1.00 sec =  102.1584 Mbps
   11.8750 MB /   1.00 sec =   99.7133 Mbps
   11.9375 MB /   1.00 sec =   99.6534 Mbps
   12.0000 MB /   1.00 sec =  100.5715 Mbps
   11.8125 MB /   0.99 sec =   99.8376 Mbps
   12.0000 MB /   1.00 sec =  100.3537 Mbps
   11.6875 MB /   1.00 sec =   97.9948 Mbps
   12.0000 MB /   1.00 sec =  100.8401 Mbps
   12.0625 MB /   1.00 sec =  100.9312 Mbps
   11.9375 MB /   1.00 sec =  100.5733 Mbps
   11.9375 MB /   1.01 sec =   99.6188 Mbps

 3576.1875 MB / 300.00 sec =   99.9977 Mbps 33 %TX 1 %RX 2.00 msRTT
