   15.2500 MB /   1.30 sec =   98.7659 Mbps
   11.7500 MB /   1.00 sec =   98.9216 Mbps
   12.0000 MB /   1.00 sec =  100.4694 Mbps
   12.0000 MB /   1.00 sec =  100.6727 Mbps
   11.8750 MB /   1.00 sec =   99.7761 Mbps
   12.0625 MB /   1.01 sec =  100.1325 Mbps
   11.7500 MB /   0.99 sec =   99.0977 Mbps
   12.0625 MB /   0.99 sec =  101.7513 Mbps
   11.9375 MB /   1.01 sec =   99.6089 Mbps
   11.8125 MB /   1.00 sec =   99.4671 Mbps
   12.0000 MB /   1.01 sec =  100.0840 Mbps
   11.9375 MB /   1.00 sec =  100.5245 Mbps
   11.9375 MB /   1.00 sec =  100.4612 Mbps
   11.8125 MB /   1.00 sec =   99.0879 Mbps
   11.9375 MB /   1.00 sec =  100.0173 Mbps
   12.0000 MB /   1.00 sec =  100.8341 Mbps
   11.8125 MB /   1.00 sec =   99.0174 Mbps
   11.8750 MB /   1.00 sec =   99.6353 Mbps
   11.9375 MB /   1.00 sec =   99.7919 Mbps
   12.0625 MB /   1.00 sec =  101.5218 Mbps
   11.8750 MB /   1.00 sec =   99.3449 Mbps
   11.9375 MB /   1.00 sec =   99.9428 Mbps
   11.8750 MB /   1.00 sec =  100.0005 Mbps
   12.0000 MB /   1.00 sec =  100.3243 Mbps
   12.0000 MB /   1.00 sec =  100.2746 Mbps
   11.6875 MB /   0.99 sec =   98.7564 Mbps
   12.0625 MB /   1.00 sec =  101.1013 Mbps
   11.9375 MB /   1.01 sec =   99.3867 Mbps
   11.8125 MB /   1.00 sec =   99.3852 Mbps
   11.8750 MB /   0.99 sec =  100.1514 Mbps
   12.0625 MB /   1.00 sec =  101.3405 Mbps
   11.8125 MB /   1.00 sec =   99.1203 Mbps
   12.0000 MB /   1.01 sec =   99.8218 Mbps
   11.8750 MB /   0.99 sec =  100.3199 Mbps
   11.9375 MB /   1.00 sec =   99.8146 Mbps
   12.0000 MB /   1.00 sec =  101.0236 Mbps
   11.8750 MB /   1.01 sec =   98.6399 Mbps
   11.8750 MB /   0.99 sec =  100.4031 Mbps
   11.9375 MB /   1.00 sec =  100.0790 Mbps
   11.9375 MB /   1.00 sec =  100.3869 Mbps
   11.9375 MB /   1.00 sec =  100.1209 Mbps
   11.9375 MB /   1.00 sec =  100.0535 Mbps
   12.1875 MB /   1.03 sec =   99.7133 Mbps
   11.6250 MB /   0.97 sec =  100.2514 Mbps
   11.9375 MB /   1.00 sec =   99.7126 Mbps
   11.6875 MB /   1.00 sec =   98.1945 Mbps
   12.0625 MB /   1.00 sec =  101.0744 Mbps
   12.0000 MB /   1.00 sec =  100.4567 Mbps
   11.9375 MB /   1.00 sec =  100.1596 Mbps
   11.6875 MB /   0.99 sec =   98.5862 Mbps
   12.0625 MB /   1.00 sec =  101.1933 Mbps
   11.6875 MB /   1.00 sec =   97.9349 Mbps
   12.1875 MB /   1.00 sec =  102.0948 Mbps
   11.8750 MB /   1.00 sec =   99.4298 Mbps
   12.0625 MB /   1.00 sec =  100.9791 Mbps
   11.8125 MB /   1.00 sec =   99.2554 Mbps
   11.8750 MB /   1.00 sec =   99.2583 Mbps
   12.0625 MB /   1.00 sec =  101.3591 Mbps
   11.6875 MB /   0.99 sec =   98.6865 Mbps
   12.0625 MB /   1.00 sec =  101.0428 Mbps
   11.8750 MB /   1.00 sec =   99.7945 Mbps
   11.7500 MB /   1.00 sec =   98.5583 Mbps
   12.1875 MB /   1.01 sec =  101.5138 Mbps
   11.8750 MB /   1.00 sec =  100.0850 Mbps
   12.1875 MB /   1.02 sec =  100.3273 Mbps
   11.6875 MB /   0.98 sec =  100.0185 Mbps
   11.8750 MB /   1.00 sec =   99.7653 Mbps
   12.0000 MB /   1.00 sec =  100.2502 Mbps
   11.9375 MB /   1.00 sec =  100.5083 Mbps
   11.8125 MB /   1.00 sec =   99.0879 Mbps
   12.0000 MB /   1.00 sec =  100.5577 Mbps
   11.8125 MB /   1.00 sec =   98.8047 Mbps
   12.0625 MB /   1.00 sec =  100.8834 Mbps
   11.8125 MB /   0.99 sec =   99.7586 Mbps
   11.8125 MB /   1.00 sec =   99.1467 Mbps
   11.9375 MB /   1.00 sec =   99.8664 Mbps
   12.0625 MB /   1.00 sec =  101.4931 Mbps
   11.9375 MB /   1.00 sec =   99.7607 Mbps
   11.8750 MB /   1.00 sec =   99.7143 Mbps
   12.0000 MB /   1.00 sec =  100.8689 Mbps
   11.8750 MB /   1.01 sec =   98.7574 Mbps
   11.9375 MB /   1.00 sec =  100.0856 Mbps
   11.9375 MB /   0.99 sec =  100.9138 Mbps
   11.8750 MB /   1.00 sec =   99.5198 Mbps
   11.8125 MB /   1.00 sec =   99.2298 Mbps
   12.0625 MB /   1.00 sec =  101.1917 Mbps
   11.5625 MB /   1.00 sec =   97.2016 Mbps
   12.2500 MB /   1.00 sec =  102.6778 Mbps
   11.9375 MB /   1.00 sec =   99.7742 Mbps
   12.0000 MB /   1.00 sec =  100.7202 Mbps
   11.8125 MB /   1.00 sec =   99.2403 Mbps
   11.8750 MB /   1.00 sec =   99.6491 Mbps
   11.6875 MB /   1.00 sec =   98.1614 Mbps
   12.1250 MB /   1.00 sec =  101.6438 Mbps
   12.0625 MB /   1.00 sec =  101.1996 Mbps
   11.8750 MB /   1.00 sec =   99.2369 Mbps
   12.0000 MB /   1.00 sec =  100.1726 Mbps
   11.8750 MB /   1.00 sec =  100.0787 Mbps
   11.8750 MB /   0.99 sec =  100.1165 Mbps
   12.0000 MB /   1.00 sec =  100.6868 Mbps
   11.8125 MB /   1.00 sec =   99.0432 Mbps
   12.0000 MB /   1.00 sec =  100.6858 Mbps
   11.8125 MB /   1.00 sec =   98.8147 Mbps
   11.9375 MB /   1.00 sec =  100.4095 Mbps
   12.1250 MB /   1.01 sec =  100.8799 Mbps
   11.7500 MB /   0.99 sec =   99.0633 Mbps
   11.9375 MB /   1.00 sec =  100.1702 Mbps
   11.8125 MB /   1.00 sec =   99.4354 Mbps
   12.0000 MB /   1.01 sec =  100.1599 Mbps
   11.8750 MB /   1.00 sec =   99.9194 Mbps
   11.8125 MB /   1.00 sec =   99.0393 Mbps
   12.1250 MB /   1.00 sec =  101.7732 Mbps
   12.0000 MB /   1.01 sec =   99.8600 Mbps
   11.8750 MB /   1.00 sec =   99.3822 Mbps
   11.8750 MB /   0.99 sec =  100.7651 Mbps
   11.8750 MB /   1.01 sec =   98.8434 Mbps
   12.0625 MB /   1.00 sec =  101.6213 Mbps
   11.8750 MB /   1.00 sec =   99.5634 Mbps
   11.9375 MB /   1.00 sec =  100.4415 Mbps
   11.8125 MB /   1.00 sec =   99.2657 Mbps
   12.0000 MB /   1.01 sec =   99.9652 Mbps
   11.8750 MB /   0.99 sec =  100.3007 Mbps
   11.9375 MB /   1.01 sec =   99.6349 Mbps
   11.9375 MB /   1.00 sec =  100.2560 Mbps
   11.8750 MB /   1.00 sec =   99.5965 Mbps
   11.4375 MB /   1.00 sec =   95.7602 Mbps
   12.5000 MB /   1.00 sec =  105.2169 Mbps
   11.8125 MB /   1.00 sec =   98.9248 Mbps
   12.0000 MB /   1.00 sec =  100.7688 Mbps
   11.8125 MB /   1.00 sec =   99.2814 Mbps
   12.0000 MB /   1.00 sec =  100.8151 Mbps
   11.8125 MB /   1.00 sec =   98.6406 Mbps
   12.0000 MB /   1.00 sec =  100.2684 Mbps
   12.0000 MB /   0.99 sec =  101.4960 Mbps
   11.8750 MB /   1.00 sec =   99.5454 Mbps
   11.8750 MB /   1.00 sec =   99.3972 Mbps
   11.9375 MB /   1.00 sec =  100.2997 Mbps
   11.8750 MB /   1.00 sec =   99.2807 Mbps
   11.8750 MB /   1.00 sec =   99.9944 Mbps
   11.8125 MB /   1.00 sec =   99.1040 Mbps
   12.0000 MB /   1.00 sec =  100.5002 Mbps
   12.1250 MB /   1.00 sec =  101.2428 Mbps
   11.7500 MB /   1.00 sec =   99.0204 Mbps
   12.0000 MB /   1.00 sec =  100.7379 Mbps
   12.1250 MB /   1.01 sec =  100.2772 Mbps
   11.8125 MB /   0.99 sec =  100.1810 Mbps
   11.8750 MB /   1.00 sec =   99.5410 Mbps
   11.9375 MB /   1.00 sec =  100.3438 Mbps
   11.8125 MB /   1.00 sec =   99.4133 Mbps
   11.9375 MB /   1.00 sec =   99.9753 Mbps
   12.0000 MB /   1.00 sec =  100.8025 Mbps
   11.7500 MB /   1.01 sec =   97.8405 Mbps
   12.0625 MB /   0.99 sec =  101.7522 Mbps
   11.8750 MB /   1.00 sec =   99.6303 Mbps
   11.8750 MB /   1.00 sec =   99.7474 Mbps
   11.8750 MB /   1.00 sec =   99.7075 Mbps
   12.1250 MB /   1.00 sec =  101.7303 Mbps
   11.9375 MB /   1.00 sec =  100.1455 Mbps
   11.8750 MB /   1.01 sec =   98.7852 Mbps
   11.8750 MB /   0.99 sec =  100.2988 Mbps
   11.8125 MB /   1.00 sec =   99.1563 Mbps
   11.8750 MB /   1.00 sec =   99.6116 Mbps
   12.1250 MB /   1.01 sec =  100.9012 Mbps
   11.8750 MB /   0.99 sec =  100.2418 Mbps
   11.9375 MB /   1.00 sec =  100.0584 Mbps
   11.8125 MB /   1.00 sec =   98.8381 Mbps
   11.9375 MB /   0.99 sec =  100.6655 Mbps
   12.0000 MB /   1.00 sec =  100.4645 Mbps
   11.9375 MB /   1.00 sec =   99.9473 Mbps
   11.8750 MB /   1.00 sec =  100.1030 Mbps
   11.9375 MB /   1.00 sec =  100.1245 Mbps
   11.8750 MB /   1.00 sec =   99.3532 Mbps
   11.6875 MB /   1.00 sec =   98.2689 Mbps
   12.2500 MB /   1.00 sec =  102.4044 Mbps
   11.9375 MB /   1.00 sec =  100.0643 Mbps
   11.6875 MB /   1.00 sec =   98.5047 Mbps
   12.1250 MB /   1.00 sec =  101.5854 Mbps
   11.9375 MB /   1.00 sec =   99.9009 Mbps
   11.8750 MB /   1.00 sec =   99.6854 Mbps
   11.9375 MB /   1.00 sec =   99.8910 Mbps
   11.8125 MB /   1.00 sec =   99.4523 Mbps
   12.0625 MB /   1.00 sec =  101.3711 Mbps
   11.8750 MB /   1.00 sec =   99.6014 Mbps
   11.6875 MB /   1.01 sec =   97.4931 Mbps
   12.1875 MB /   0.99 sec =  102.7868 Mbps
   11.8125 MB /   1.00 sec =   99.1224 Mbps
   12.0625 MB /   1.00 sec =  100.8183 Mbps
   11.8125 MB /   1.00 sec =   99.2394 Mbps
   11.8125 MB /   1.00 sec =   98.6372 Mbps
   12.0625 MB /   0.99 sec =  101.7715 Mbps
   11.8125 MB /   1.00 sec =   99.2119 Mbps
   12.0000 MB /   1.01 sec =  100.0932 Mbps
   12.0000 MB /   1.00 sec =  100.9670 Mbps
   11.6250 MB /   1.00 sec =   97.5685 Mbps
   11.8750 MB /   1.00 sec =   99.7545 Mbps
   12.2500 MB /   1.01 sec =  102.0562 Mbps
   11.6875 MB /   1.00 sec =   98.3325 Mbps
   12.0625 MB /   1.00 sec =  101.6350 Mbps
   12.0625 MB /   1.00 sec =  101.1434 Mbps
   11.8750 MB /   1.00 sec =   99.4907 Mbps
   11.8125 MB /   1.00 sec =   99.2983 Mbps
   12.0625 MB /   1.01 sec =  100.5497 Mbps
   11.8750 MB /   1.00 sec =   99.7876 Mbps
   11.8750 MB /   1.00 sec =   99.8560 Mbps
   12.0000 MB /   1.00 sec =  100.2414 Mbps
   11.8750 MB /   1.00 sec =   99.9895 Mbps
   12.0000 MB /   1.01 sec =  100.1585 Mbps
   11.5625 MB /   1.00 sec =   97.4027 Mbps
   11.9375 MB /   1.00 sec =  100.0720 Mbps
   11.9375 MB /   1.00 sec =  100.3831 Mbps
   12.1875 MB /   1.00 sec =  101.9577 Mbps
   11.8750 MB /   1.00 sec =   99.9152 Mbps
   12.0000 MB /   1.00 sec =  100.3564 Mbps
   11.8125 MB /   1.00 sec =   98.9554 Mbps
   11.9375 MB /   1.00 sec =  100.4023 Mbps
   12.0000 MB /   1.00 sec =  100.1870 Mbps
   11.9375 MB /   0.99 sec =  100.6537 Mbps
   11.8750 MB /   1.00 sec =   99.7277 Mbps
   11.9375 MB /   1.00 sec =   99.9678 Mbps
   11.7500 MB /   1.00 sec =   98.8630 Mbps
   12.0625 MB /   1.00 sec =  101.0857 Mbps
   11.8125 MB /   1.01 sec =   97.8556 Mbps
   12.0000 MB /   0.99 sec =  101.8609 Mbps
   11.9375 MB /   1.00 sec =  100.3532 Mbps
   11.9375 MB /   1.00 sec =   99.9628 Mbps
   11.9375 MB /   1.01 sec =   99.4856 Mbps
   11.8750 MB /   0.99 sec =  100.1975 Mbps
   11.8125 MB /   1.00 sec =   98.9459 Mbps
   12.0000 MB /   1.00 sec =  101.0321 Mbps
   12.0625 MB /   1.01 sec =   99.7318 Mbps
   11.5625 MB /   0.99 sec =   98.2477 Mbps
   12.0625 MB /   1.00 sec =  101.0517 Mbps
   12.0625 MB /   1.00 sec =  100.9975 Mbps
   11.8125 MB /   1.00 sec =   99.5857 Mbps
   11.8750 MB /   1.00 sec =   99.6629 Mbps
   12.0000 MB /   1.00 sec =  100.6492 Mbps
   12.0000 MB /   1.00 sec =  100.3285 Mbps
   11.8750 MB /   1.00 sec =   99.1757 Mbps
   12.0000 MB /   1.00 sec =  100.9275 Mbps
   11.5625 MB /   1.00 sec =   96.7231 Mbps
   12.3125 MB /   0.99 sec =  104.0942 Mbps
   11.5000 MB /   1.00 sec =   96.3296 Mbps
   12.1250 MB /   1.00 sec =  101.7779 Mbps
   12.0000 MB /   1.00 sec =  100.7334 Mbps
   12.0000 MB /   1.01 sec =   99.4447 Mbps
   11.8125 MB /   0.99 sec =  100.1426 Mbps
   12.0000 MB /   1.00 sec =  100.2451 Mbps
   11.8750 MB /   0.99 sec =  100.2633 Mbps

 3576.1875 MB / 300.02 sec =   99.9894 Mbps 34 %TX 1 %RX 3.79 msRTT
