   13.9375 MB /   1.22 sec =   95.5231 Mbps
   11.7500 MB /   1.01 sec =   97.6757 Mbps
   11.9375 MB /   0.99 sec =  101.0424 Mbps
   11.9375 MB /   1.00 sec =  100.1356 Mbps
   12.0000 MB /   1.00 sec =  100.3863 Mbps
   11.6875 MB /   1.00 sec =   97.7478 Mbps
   12.1875 MB /   1.00 sec =  102.0489 Mbps
   11.3750 MB /   1.00 sec =   95.8341 Mbps
   12.2500 MB /   1.00 sec =  102.6727 Mbps
   12.1250 MB /   1.00 sec =  102.0995 Mbps
   11.8750 MB /   1.00 sec =   99.5935 Mbps
   11.6250 MB /   1.00 sec =   97.5536 Mbps
   12.1875 MB /   1.01 sec =  101.5729 Mbps
   12.0000 MB /   1.00 sec =  100.3378 Mbps
   11.8125 MB /   0.99 sec =   99.6519 Mbps
   12.0000 MB /   1.00 sec =  100.6040 Mbps
   11.8125 MB /   1.00 sec =   98.9927 Mbps
   12.0000 MB /   1.00 sec =  101.1169 Mbps
   11.9375 MB /   1.00 sec =  100.3101 Mbps
   12.0000 MB /   1.00 sec =  100.7107 Mbps
   11.6250 MB /   1.00 sec =   97.3782 Mbps
   12.1250 MB /   1.00 sec =  101.2519 Mbps
   11.9375 MB /   0.99 sec =  100.6600 Mbps
   11.8125 MB /   1.01 sec =   98.5481 Mbps
   11.5625 MB /   1.00 sec =   97.4575 Mbps
   12.1875 MB /   1.00 sec =  101.8242 Mbps
   12.0000 MB /   1.00 sec =  100.4903 Mbps
   11.9375 MB /   1.00 sec =  100.5928 Mbps
   11.7500 MB /   1.00 sec =   98.7591 Mbps
   12.1250 MB /   1.00 sec =  101.4651 Mbps
   11.9375 MB /   1.00 sec =  100.4799 Mbps
   11.8750 MB /   1.00 sec =   99.5242 Mbps
   12.0625 MB /   1.00 sec =  101.2672 Mbps
   11.8750 MB /   1.00 sec =   99.3750 Mbps
   11.9375 MB /   1.00 sec =   99.9673 Mbps
   12.0000 MB /   1.00 sec =  101.0262 Mbps
   11.6875 MB /   1.00 sec =   97.6637 Mbps
   11.8750 MB /   1.00 sec =   99.6901 Mbps
   12.1250 MB /   1.00 sec =  101.6516 Mbps
   11.8750 MB /   1.00 sec =   99.3034 Mbps
   12.0625 MB /   0.99 sec =  101.9145 Mbps
   11.6875 MB /   1.01 sec =   97.1570 Mbps
   12.0625 MB /   0.99 sec =  102.1265 Mbps
   11.9375 MB /   1.00 sec =  100.0710 Mbps
   11.8125 MB /   1.00 sec =   98.7907 Mbps
   11.8750 MB /   1.00 sec =   99.5976 Mbps
   12.0000 MB /   1.00 sec =  100.9375 Mbps
   11.8750 MB /   1.00 sec =   99.2210 Mbps
   11.8750 MB /   1.00 sec =   99.9770 Mbps
   11.8125 MB /   1.00 sec =   99.2125 Mbps
   12.0000 MB /   1.00 sec =  100.2755 Mbps
   12.1250 MB /   1.00 sec =  102.0872 Mbps
   11.7500 MB /   1.00 sec =   98.4850 Mbps
   12.0000 MB /   1.00 sec =  100.7726 Mbps
   11.7500 MB /   1.00 sec =   98.3733 Mbps
   12.1250 MB /   1.00 sec =  101.3279 Mbps
   11.9375 MB /   1.00 sec =  100.4958 Mbps
   11.7500 MB /   1.01 sec =   98.0404 Mbps
   12.0625 MB /   1.00 sec =  101.3656 Mbps
   11.5000 MB /   1.00 sec =   96.7783 Mbps
   12.2500 MB /   1.00 sec =  102.9928 Mbps
   11.8125 MB /   1.01 sec =   98.1914 Mbps
   12.1250 MB /   0.99 sec =  102.6368 Mbps
   11.8750 MB /   1.00 sec =   99.2531 Mbps
   12.0000 MB /   1.00 sec =  101.0009 Mbps
   11.8750 MB /   1.01 sec =   98.9468 Mbps
   12.1250 MB /   1.01 sec =  100.6409 Mbps
   11.8125 MB /   0.98 sec =  100.9345 Mbps
   11.8125 MB /   1.00 sec =   99.0375 Mbps
   12.0000 MB /   1.00 sec =  100.5917 Mbps
   11.6875 MB /   1.00 sec =   97.9815 Mbps
   12.0000 MB /   1.00 sec =  100.7225 Mbps
   12.0000 MB /   1.01 sec =  100.1000 Mbps
   11.7500 MB /   0.99 sec =   99.2992 Mbps
   12.0000 MB /   1.00 sec =  100.3988 Mbps
   12.1250 MB /   1.01 sec =  101.0296 Mbps
   11.8750 MB /   0.99 sec =  100.2769 Mbps
   11.6875 MB /   1.00 sec =   98.1070 Mbps
   12.0625 MB /   1.00 sec =  101.2282 Mbps
   12.0000 MB /   1.01 sec =   99.7674 Mbps
   11.8125 MB /   0.99 sec =   99.8160 Mbps
   12.0625 MB /   1.00 sec =  101.3874 Mbps
   11.8125 MB /   1.01 sec =   98.3080 Mbps
   11.8750 MB /   1.00 sec =  100.0474 Mbps
   11.8750 MB /   1.00 sec =   99.5213 Mbps
   12.1250 MB /   1.00 sec =  102.1529 Mbps
   11.7500 MB /   1.01 sec =   98.0521 Mbps
   12.0000 MB /   1.00 sec =  100.8436 Mbps
   12.0000 MB /   1.00 sec =  101.1494 Mbps
   11.9375 MB /   1.01 sec =   99.5391 Mbps
   11.8125 MB /   1.00 sec =   99.0824 Mbps
   12.0000 MB /   1.00 sec =  100.9172 Mbps
   11.9375 MB /   1.01 sec =   98.8990 Mbps
   11.8125 MB /   0.99 sec =  100.3584 Mbps
   11.9375 MB /   1.00 sec =  100.2329 Mbps
   11.9375 MB /   1.00 sec =  100.2756 Mbps
   11.9375 MB /   1.01 sec =   99.2954 Mbps
   11.8750 MB /   1.00 sec =  100.0476 Mbps
   11.8750 MB /   1.00 sec =   99.8535 Mbps
   12.0625 MB /   1.00 sec =  101.4872 Mbps
   11.7500 MB /   1.00 sec =   98.5346 Mbps
   11.9375 MB /   1.00 sec =  100.1218 Mbps
   11.9375 MB /   1.00 sec =  100.1860 Mbps
   11.9375 MB /   1.01 sec =   99.6355 Mbps
   12.1250 MB /   1.00 sec =  102.1730 Mbps
   11.5000 MB /   1.00 sec =   96.0289 Mbps
   12.1875 MB /   1.00 sec =  102.5260 Mbps
   12.0000 MB /   1.00 sec =  100.9186 Mbps
   11.8750 MB /   1.00 sec =   99.3392 Mbps
   11.8125 MB /   1.00 sec =   98.9457 Mbps
   12.0625 MB /   1.00 sec =  101.2587 Mbps
   11.9375 MB /   1.00 sec =  100.3752 Mbps
   11.8750 MB /   1.01 sec =   99.0293 Mbps
   11.8750 MB /   1.00 sec =   99.9320 Mbps
   12.0000 MB /   1.00 sec =  100.5478 Mbps
   11.7500 MB /   1.00 sec =   98.9552 Mbps
   12.0625 MB /   1.00 sec =  101.1126 Mbps
   11.8750 MB /   1.00 sec =   99.2655 Mbps
   11.9375 MB /   1.00 sec =  100.2047 Mbps
   11.6250 MB /   1.00 sec =   97.9014 Mbps
   12.1875 MB /   1.00 sec =  101.8106 Mbps
   11.8750 MB /   0.99 sec =  100.1282 Mbps
   12.0625 MB /   1.00 sec =  101.0394 Mbps
   11.8125 MB /   1.00 sec =   98.7676 Mbps
   11.8750 MB /   1.00 sec =   99.3953 Mbps
   12.0625 MB /   0.99 sec =  101.8231 Mbps
   11.8125 MB /   1.00 sec =   98.8687 Mbps
   12.0000 MB /   1.00 sec =  100.4461 Mbps
   11.7500 MB /   1.00 sec =   99.0354 Mbps
   12.0000 MB /   1.00 sec =  100.6691 Mbps
   11.9375 MB /   1.00 sec =   99.9042 Mbps
   12.0625 MB /   1.00 sec =  101.1877 Mbps
   11.7500 MB /   1.00 sec =   98.7041 Mbps
   11.9375 MB /   1.00 sec =  100.2494 Mbps
   11.8750 MB /   1.00 sec =   99.4662 Mbps
   12.0625 MB /   1.01 sec =  100.2060 Mbps
   11.9375 MB /   0.99 sec =  101.1990 Mbps
   11.7500 MB /   1.00 sec =   98.6305 Mbps
   12.0625 MB /   1.00 sec =  100.6853 Mbps
   11.9375 MB /   1.00 sec =  100.4994 Mbps
   11.7500 MB /   1.00 sec =   98.7199 Mbps
   12.1250 MB /   1.00 sec =  101.2947 Mbps
   11.9375 MB /   1.00 sec =  100.0170 Mbps
   11.5625 MB /   1.00 sec =   97.3847 Mbps
   12.1250 MB /   1.00 sec =  101.8211 Mbps
   12.0000 MB /   1.00 sec =  100.6792 Mbps
   11.8750 MB /   1.00 sec =   99.4728 Mbps
   11.9375 MB /   1.00 sec =   99.9511 Mbps
   11.7500 MB /   1.00 sec =   98.9151 Mbps
   12.1250 MB /   1.01 sec =  101.0645 Mbps
   11.9375 MB /   1.00 sec =  100.2937 Mbps
   11.8750 MB /   1.00 sec =  100.0208 Mbps
   11.9375 MB /   1.00 sec =   99.8795 Mbps
   11.8750 MB /   1.00 sec =   99.4510 Mbps
   12.0000 MB /   1.00 sec =  100.4539 Mbps
   11.8750 MB /   1.00 sec =   99.7359 Mbps
   11.8750 MB /   0.99 sec =  100.1330 Mbps
   12.0000 MB /   1.00 sec =  100.6608 Mbps
   11.7500 MB /   1.01 sec =   98.0756 Mbps
   12.0000 MB /   0.99 sec =  101.1850 Mbps
   12.0000 MB /   1.00 sec =  100.6537 Mbps
   12.0000 MB /   1.00 sec =  100.5861 Mbps
   11.8125 MB /   1.00 sec =   99.1694 Mbps
   11.9375 MB /   1.01 sec =   99.1950 Mbps
   12.0000 MB /   0.99 sec =  101.4541 Mbps
   11.7500 MB /   1.01 sec =   97.4468 Mbps
   12.0000 MB /   0.99 sec =  101.3662 Mbps
   11.9375 MB /   0.99 sec =  100.8102 Mbps
   12.0000 MB /   1.00 sec =  100.1822 Mbps
   11.9375 MB /   1.00 sec =  100.0279 Mbps
   11.9375 MB /   1.00 sec =  100.5806 Mbps
   11.9375 MB /   1.00 sec =  100.0270 Mbps
   11.7500 MB /   1.01 sec =   98.0037 Mbps
   12.0000 MB /   0.99 sec =  101.5009 Mbps
   11.8125 MB /   1.00 sec =   98.9653 Mbps
   12.0625 MB /   1.00 sec =  101.1062 Mbps
   11.5625 MB /   1.01 sec =   95.8465 Mbps
   12.1875 MB /   0.99 sec =  103.1942 Mbps
   12.0625 MB /   1.00 sec =  101.1478 Mbps
   11.7500 MB /   1.00 sec =   99.0445 Mbps
   11.8750 MB /   1.00 sec =   99.5771 Mbps
   12.0000 MB /   1.00 sec =  100.5591 Mbps
   11.9375 MB /   1.00 sec =  100.2708 Mbps
   11.8125 MB /   1.01 sec =   98.4111 Mbps
   12.0625 MB /   0.99 sec =  101.9218 Mbps
   11.8750 MB /   1.00 sec =   99.5345 Mbps
   11.8125 MB /   1.00 sec =   98.7246 Mbps
   12.0625 MB /   1.00 sec =  101.6585 Mbps
   11.5000 MB /   1.00 sec =   96.3256 Mbps
   12.2500 MB /   1.00 sec =  102.8470 Mbps
   16.1875 MB /   1.37 sec =   99.2622 Mbps

 3580.7500 MB / 300.39 sec =   99.9952 Mbps 35 %TX 1 %RX 7.50 msRTT
