100 ; Joint.topo.sh ; 1.0335543173333333
101 ; Weights.topo.sh ; 2.268735165333333
102 ; LLLF.topo.sh ; 1.50595822
103 ; Joint.topo.sh ; 1.0303314826666667
104 ; Weights.topo.sh ; 2.142444096
105 ; LLLF.topo.sh ; 1.5958269946666668
106 ; Joint.topo.sh ; 1.0262453013333332
107 ; Weights.topo.sh ; 2.1424259813333335
108 ; LLLF.topo.sh ; 1.652083844
109 ; Joint.topo.sh ; 1.0264667973333332
110 ; Weights.topo.sh ; 2.645146176
111 ; LLLF.topo.sh ; 1.4765891066666668
112 ; Joint.topo.sh ; 1.0272855066666666
113 ; Weights.topo.sh ; 2.2668658026666666
114 ; LLLF.topo.sh ; 1.45663292
115 ; Joint.topo.sh ; 1.0255378213333333
116 ; Weights.topo.sh ; 2.390718104
117 ; LLLF.topo.sh ; 1.5337265266666666
