100 ; Joint.topo.sh ; 1.0303730426666666
101 ; Weights.topo.sh ; 2.640872976
102 ; LLLF.topo.sh ; 3.691728584
103 ; Joint.topo.sh ; 1.025872784
104 ; Weights.topo.sh ; 2.141581082666667
105 ; LLLF.topo.sh ; 3.453445248
106 ; Joint.topo.sh ; 1.0243873573333333
107 ; Weights.topo.sh ; 2.2639170613333333
108 ; LLLF.topo.sh ; 3.7223016
109 ; Joint.topo.sh ; 1.0242256666666667
110 ; Weights.topo.sh ; 2.5158252373333334
111 ; LLLF.topo.sh ; 3.3731701066666666
112 ; Joint.topo.sh ; 1.0248020373333333
113 ; Weights.topo.sh ; 2.642862618666667
114 ; LLLF.topo.sh ; 3.5246619546666667
115 ; Joint.topo.sh ; 1.0244626986666667
116 ; Weights.topo.sh ; 2.263628448
117 ; LLLF.topo.sh ; 4.099504069333333
118 ; Joint.topo.sh ; 1.0279210106666667
119 ; Weights.topo.sh ; 2.2668799146666667
120 ; LLLF.topo.sh ; 3.6408292933333333
121 ; Joint.topo.sh ; 1.02126724
122 ; Weights.topo.sh ; 2.406345834666667
123 ; LLLF.topo.sh ; 3.7651967786666667
124 ; Joint.topo.sh ; 1.02687804
125 ; Weights.topo.sh ; 2.01683236
126 ; LLLF.topo.sh ; 3.7180927973333335
127 ; Joint.topo.sh ; 1.0257290266666668
128 ; Weights.topo.sh ; 2.0148636693333333
129 ; LLLF.topo.sh ; 3.714428744
130 ; Joint.topo.sh ; 1.0220984826666666
131 ; Weights.topo.sh ; 2.392854328
132 ; LLLF.topo.sh ; 3.8372196213333334
133 ; Joint.topo.sh ; 1.025738968
134 ; Weights.topo.sh ; 2.269702912
135 ; LLLF.topo.sh ; 3.5725916
136 ; Joint.topo.sh ; 1.026426576
137 ; Weights.topo.sh ; 2.519409832
138 ; LLLF.topo.sh ; 3.7832623333333335
139 ; Joint.topo.sh ; 1.0308056346666667
140 ; Weights.topo.sh ; 2.26762836
141 ; LLLF.topo.sh ; 3.618797992
142 ; Joint.topo.sh ; 1.0255492933333332
143 ; Weights.topo.sh ; 2.143353312
144 ; LLLF.topo.sh ; 3.539165528
145 ; Joint.topo.sh ; 1.0236007813333334
146 ; Weights.topo.sh ; 2.5194134
147 ; LLLF.topo.sh ; 3.8033963893333333
148 ; Joint.topo.sh ; 1.0245683946666666
149 ; Weights.topo.sh ; 2.1404556906666667
150 ; LLLF.topo.sh ; 3.3079786533333335
151 ; Joint.topo.sh ; 1.026063376
152 ; Weights.topo.sh ; 2.2682704453333336
153 ; LLLF.topo.sh ; 3.538728344
