   12.1250 MB /   2.59 sec =   39.3423 Mbps
    5.0000 MB /   1.05 sec =   40.0309 Mbps
    4.5625 MB /   0.95 sec =   40.1820 Mbps
    7.4375 MB /   1.56 sec =   40.0318 Mbps
    2.0625 MB /   0.44 sec =   39.0794 Mbps
    9.5625 MB /   2.00 sec =   40.1390 Mbps
    4.8125 MB /   1.01 sec =   39.9489 Mbps
    4.6875 MB /   0.99 sec =   39.6742 Mbps
    4.8750 MB /   1.00 sec =   40.7614 Mbps
    4.6875 MB /   1.00 sec =   39.3912 Mbps
    4.8125 MB /   1.00 sec =   40.4129 Mbps
    4.7500 MB /   1.00 sec =   39.9203 Mbps
    4.7500 MB /   1.00 sec =   39.8762 Mbps
    5.8125 MB /   1.22 sec =   39.9557 Mbps
    4.3125 MB /   0.90 sec =   40.1673 Mbps
    6.3125 MB /   1.33 sec =   39.8210 Mbps
    3.4375 MB /   0.72 sec =   39.9389 Mbps
    4.0000 MB /   0.83 sec =   40.3607 Mbps
    4.7500 MB /   1.00 sec =   39.8743 Mbps
    4.7500 MB /   1.00 sec =   39.9930 Mbps
    4.8125 MB /   1.00 sec =   40.2871 Mbps
    4.7500 MB /   1.00 sec =   39.7671 Mbps
    4.7500 MB /   1.00 sec =   39.9071 Mbps
    4.9375 MB /   1.03 sec =   40.3901 Mbps
    4.5625 MB /   0.97 sec =   39.3067 Mbps
    7.1875 MB /   1.50 sec =   40.2620 Mbps
    2.6875 MB /   0.56 sec =   40.3687 Mbps
    4.4375 MB /   0.94 sec =   39.4538 Mbps
    4.8125 MB /   1.00 sec =   40.4053 Mbps
    4.7500 MB /   1.00 sec =   39.7639 Mbps
    4.8125 MB /   1.00 sec =   40.4446 Mbps
    4.7500 MB /   1.00 sec =   39.7017 Mbps
    4.7500 MB /   1.00 sec =   39.9804 Mbps
    6.2500 MB /   1.31 sec =   39.9892 Mbps
    3.3125 MB /   0.69 sec =   40.2867 Mbps
    4.7500 MB /   1.00 sec =   39.8785 Mbps
    4.8750 MB /   1.03 sec =   39.8760 Mbps
    4.7500 MB /   0.99 sec =   40.2548 Mbps
    4.6875 MB /   0.99 sec =   39.9182 Mbps
    4.7500 MB /   1.00 sec =   39.8469 Mbps
    5.1875 MB /   1.09 sec =   39.8805 Mbps
    4.3750 MB /   0.91 sec =   40.4106 Mbps
    4.7500 MB /   1.00 sec =   39.7477 Mbps
    4.7500 MB /   1.00 sec =   39.9283 Mbps
    5.5000 MB /   1.15 sec =   40.1929 Mbps
    4.0625 MB /   0.85 sec =   39.9611 Mbps
    6.6875 MB /   1.40 sec =   40.0380 Mbps
    4.4375 MB /   0.99 sec =   37.5621 Mbps
    3.1875 MB /   0.61 sec =   44.0992 Mbps
    7.7500 MB /   1.63 sec =   39.8252 Mbps
    1.7500 MB /   0.37 sec =   39.9060 Mbps
    4.8125 MB /   1.00 sec =   40.3589 Mbps
    4.7500 MB /   1.00 sec =   39.8481 Mbps
    4.7500 MB /   1.00 sec =   39.8413 Mbps
    4.8125 MB /   1.00 sec =   40.3633 Mbps
    4.9375 MB /   1.05 sec =   39.6261 Mbps
    4.6250 MB /   0.96 sec =   40.4361 Mbps
    4.7500 MB /   0.99 sec =   40.0559 Mbps
    9.6250 MB /   2.03 sec =   39.7400 Mbps
    4.6250 MB /   0.97 sec =   40.0694 Mbps
    4.8125 MB /   1.00 sec =   40.3258 Mbps
    4.7500 MB /   1.00 sec =   39.7651 Mbps
    4.7500 MB /   1.00 sec =   39.9556 Mbps
    4.7500 MB /   1.00 sec =   39.8397 Mbps
    4.8125 MB /   1.00 sec =   40.2440 Mbps
    4.7500 MB /   1.00 sec =   39.9624 Mbps
    5.4375 MB /   1.14 sec =   40.0966 Mbps
    4.0625 MB /   0.86 sec =   39.4311 Mbps
    4.8750 MB /   1.01 sec =   40.6166 Mbps
    6.6250 MB /   1.39 sec =   40.0167 Mbps
    2.8750 MB /   0.60 sec =   39.9497 Mbps
    4.8750 MB /   1.03 sec =   39.7495 Mbps
    4.6250 MB /   0.97 sec =   39.8517 Mbps
    8.1250 MB /   1.70 sec =   40.1946 Mbps
    1.4375 MB /   0.30 sec =   40.1220 Mbps
    4.7500 MB /   1.00 sec =   39.7241 Mbps
    4.8125 MB /   1.01 sec =   40.1025 Mbps
    4.6875 MB /   0.99 sec =   39.6099 Mbps
    4.8125 MB /   1.00 sec =   40.3388 Mbps
    5.3750 MB /   1.12 sec =   40.1531 Mbps
    4.7500 MB /   1.00 sec =   39.7330 Mbps
    4.1875 MB /   0.87 sec =   40.2948 Mbps
    5.5000 MB /   1.16 sec =   39.7569 Mbps
    4.0625 MB /   0.85 sec =   40.1429 Mbps
    4.7500 MB /   0.99 sec =   40.1750 Mbps
    5.2500 MB /   1.11 sec =   39.8156 Mbps
    6.3125 MB /   1.32 sec =   40.2199 Mbps
    2.7500 MB /   0.58 sec =   39.9282 Mbps
    4.7500 MB /   1.00 sec =   39.8013 Mbps
    4.8125 MB /   1.01 sec =   40.1497 Mbps
    4.6875 MB /   0.99 sec =   39.6391 Mbps
    6.6250 MB /   1.38 sec =   40.3512 Mbps
    2.9375 MB /   0.62 sec =   39.5272 Mbps
    4.8125 MB /   1.01 sec =   39.9555 Mbps
    4.7500 MB /   0.99 sec =   40.2093 Mbps
    4.7500 MB /   1.00 sec =   39.9225 Mbps
    9.3750 MB /   1.97 sec =   39.9513 Mbps
    0.1250 MB /   0.03 sec =   35.0355 Mbps
    4.7500 MB /   1.00 sec =   39.7687 Mbps
    4.8750 MB /   1.01 sec =   40.6278 Mbps
    5.3750 MB /   1.13 sec =   39.8268 Mbps
    4.1250 MB /   0.86 sec =   40.2000 Mbps
    4.7500 MB /   1.00 sec =   39.7374 Mbps
    4.8125 MB /   1.00 sec =   40.2081 Mbps
    4.7500 MB /   1.00 sec =   39.9162 Mbps
    5.3750 MB /   1.13 sec =   39.9584 Mbps
    4.1875 MB /   0.87 sec =   40.2465 Mbps
    4.7500 MB /   1.00 sec =   40.0417 Mbps
    4.6875 MB /   1.00 sec =   39.3924 Mbps
    4.8125 MB /   1.00 sec =   40.2856 Mbps
    7.3750 MB /   1.55 sec =   39.9385 Mbps
    2.1875 MB /   0.46 sec =   40.0791 Mbps
    4.7500 MB /   1.00 sec =   39.9632 Mbps
    4.8125 MB /   1.00 sec =   40.3694 Mbps
    4.7500 MB /   0.99 sec =   40.1338 Mbps
    4.7500 MB /   1.00 sec =   39.8429 Mbps
    5.8125 MB /   1.22 sec =   39.8059 Mbps
    3.7500 MB /   0.77 sec =   40.5979 Mbps
    4.6875 MB /   1.00 sec =   39.2323 Mbps
    4.8125 MB /   1.00 sec =   40.3275 Mbps
    4.7500 MB /   1.00 sec =   39.8386 Mbps
    4.9375 MB /   1.03 sec =   40.0931 Mbps
    4.6250 MB /   0.97 sec =   40.0728 Mbps
    4.7500 MB /   1.00 sec =   39.8933 Mbps
    4.7500 MB /   1.00 sec =   39.9421 Mbps
    4.8125 MB /   1.00 sec =   40.3650 Mbps
    4.7500 MB /   1.00 sec =   39.8619 Mbps
    4.7500 MB /   1.00 sec =   39.8587 Mbps
    9.7500 MB /   2.04 sec =   40.1391 Mbps
    5.3750 MB /   1.12 sec =   40.0901 Mbps
    4.0000 MB /   0.85 sec =   39.5645 Mbps
    4.7500 MB /   0.99 sec =   40.2172 Mbps
   11.6250 MB /   2.44 sec =   39.9442 Mbps
    2.6875 MB /   0.56 sec =   40.2824 Mbps
    4.8125 MB /   1.02 sec =   39.6863 Mbps
    4.6875 MB /   0.98 sec =   40.0044 Mbps

 1430.7500 MB / 300.04 sec =   40.0010 Mbps 99 %TX 0 %RX 41.11 msRTT
